FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
48,105,3699,1,One cnty,100.0,131,19,2,17,0,0,0,2,9,7,1,0,17,2,0,0,0,1,2,0,6,44,0,0,0,0,0,44,6,28,2,8,0,0,0,0,0,6,1,7,2,0,24,0,0,0
48,107,5946,4,One cnty,80.2052,115,17,3,13,0,1,0,2,3,9,1,0,8,0,0,0,0,1,5,0,0,21,4,0,2,2,0,16,3,7,3,3,0,0,0,0,4,17,1,11,8,0,21,0,0,0
48,109,2198,1,One cnty,100.0,196,5,3,2,0,0,0,3,2,0,0,0,6,0,0,0,0,2,0,0,1,28,0,0,0,0,0,28,1,18,9,0,0,0,0,0,18,17,0,19,3,0,97,0,0,0
48,111,10013,2,Multiple counties,100.0,464,47,29,18,0,1,0,28,7,8,3,0,41,11,3,0,0,1,7,0,0,52,0,0,0,0,0,52,4,26,18,4,0,0,0,0,0,22,11,31,6,0,229,0,3,0
48,113,2717871,35,Multiple counties,100.0,72508,11764,3414,8350,83,392,1031,1908,936,6564,823,27,10155,418,690,74,78,474,1588,217,254,11332,1028,640,70,135,183,10302,2548,5219,856,1679,5,0,0,5,149,5285,741,11201,610,86,16826,0,96,465
48,115,13302,2,One cnty,100.0,274,22,5,17,1,0,1,3,1,14,2,0,41,1,1,0,1,2,3,0,1,56,1,0,0,1,0,55,12,20,22,1,0,0,0,0,0,14,0,38,6,0,83,0,5,0
48,117,18799,2,One cnty,100.0,1004,70,21,49,0,1,1,19,5,38,5,1,45,7,1,0,0,11,6,0,1,93,17,0,16,0,1,76,4,37,34,1,0,0,0,0,16,68,23,66,2,6,589,0,0,0
48,119,5198,1,One cnty,100.0,303,22,2,20,0,0,0,2,1,16,0,3,18,2,2,0,0,0,3,0,2,64,14,0,1,13,0,50,0,30,18,2,0,0,0,0,2,32,1,19,3,0,133,0,0,0
48,121,751581,24,Multiple counties,100.0,15825,1893,497,1396,8,30,72,387,121,1198,69,8,1070,61,155,32,21,165,182,0,40,2777,173,68,32,24,49,2597,467,1328,239,563,1,0,0,1,86,2193,503,1699,212,13,4661,0,20,41
48,123,18669,3,Multiple counties,100.0,610,102,35,67,1,2,1,31,35,27,5,0,31,4,1,0,0,6,9,0,0,119,27,3,10,7,7,92,8,53,6,25,2,0,0,0,1,23,5,41,9,0,257,0,0,0
48,125,2155,2,One cnty,100.0,54,5,1,4,0,0,0,1,4,0,0,0,6,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,4,0,2,1,0,0,1,5,5,4,13,1,0,7,0,0,0
48,127,11148,1,One cnty,100.0,439,60,3,57,0,0,0,3,6,49,1,1,70,0,0,0,1,1,2,0,1,50,0,0,0,0,0,50,8,26,15,1,0,0,0,0,4,14,5,85,36,0,110,0,0,0
48,129,3444,1,One cnty,100.0,203,18,2,16,0,1,1,0,6,4,6,0,16,2,2,0,0,1,0,0,1,62,0,0,0,0,0,62,14,36,6,6,0,0,0,0,1,26,0,17,6,2,49,0,0,0
48,131,12200,3,Multiple counties,100.0,302,44,20,24,0,0,2,18,14,8,2,0,50,0,1,0,5,13,3,0,0,49,7,5,2,0,0,42,12,13,9,8,0,0,0,0,3,9,0,12,1,0,112,0,0,0
48,133,18035,6,One cnty,95.42,638,80,29,51,0,0,0,29,15,27,7,1,57,9,3,0,6,2,8,0,6,194,16,0,0,15,1,178,10,72,77,20,0,0,0,0,6,42,11,45,1,0,164,0,0,1
48,135,165908,4,Multiple counties,100.0,11501,1352,364,988,5,17,69,273,105,811,72,0,779,69,39,0,16,41,178,2,18,1853,77,25,14,3,35,1776,499,857,72,348,7,0,3,4,55,982,204,967,29,0,4809,0,92,9
48,137,1868,1,One cnty,100.0,75,12,3,9,0,0,0,3,1,8,0,0,8,1,0,0,1,1,3,0,0,10,3,0,0,3,0,7,0,6,1,0,0,0,0,0,2,3,0,0,4,0,29,0,0,1
48,139,162545,10,Multiple counties,100.0,2987,502,164,338,1,6,31,126,75,229,33,1,175,20,30,2,2,28,51,0,38,688,25,2,5,4,14,663,167,326,38,132,2,0,2,0,37,235,29,214,28,2,866,0,0,38
48,141,839664,10,One cnty,99.8572,20544,3776,1119,2656,29,69,317,704,456,2134,61,6,3746,54,177,31,0,276,197,17,33,5282,323,16,74,4,228,4959,131,2755,25,2048,0,0,0,0,53,2830,834,769,78,2,1944,0,363,82
48,143,41678,4,One cnty,100.0,674,88,17,71,0,3,0,14,24,42,5,0,43,7,7,0,10,8,9,0,10,140,15,1,4,9,1,125,7,77,33,8,0,0,0,0,3,129,23,73,6,0,118,0,0,0
48,145,16944,4,One cnty,87.7243,166,18,5,12,1,0,0,4,1,8,4,0,15,2,1,0,0,1,1,0,0,36,2,0,1,0,0,34,6,12,8,8,0,0,0,0,3,8,5,10,2,0,60,0,0,3
48,147,33542,4,Multiple counties,92.2664,1067,116,29,87,0,3,5,21,17,62,7,1,87,11,12,0,0,13,4,0,7,192,68,58,9,0,0,124,16,62,31,15,1,0,0,1,10,98,11,67,11,0,427,0,0,1
48,149,25153,4,One cnty,100.0,572,97,42,55,1,1,7,33,13,35,4,3,39,4,2,0,1,3,7,0,3,136,10,7,3,0,0,126,58,60,7,1,1,1,0,0,7,24,2,69,4,0,173,0,0,0
48,151,3791,1,One cnty,100.0,68,19,9,10,0,0,0,9,3,6,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,35,0,0,0
48,153,5789,2,One cnty,100.0,124,31,25,6,0,0,0,25,4,0,2,0,12,0,0,0,0,0,3,0,0,20,3,0,3,0,0,17,1,9,7,0,0,0,0,0,0,16,0,2,3,0,37,0,0,0
48,155,1194,2,One cnty,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,157,702733,12,Multiple counties,99.9438,8771,1406,285,1121,15,3,86,181,211,818,92,1,1206,53,93,6,25,83,172,2,31,1939,91,18,11,50,11,1848,305,1308,123,112,4,3,0,1,10,823,45,662,40,0,2159,0,0,11
48,159,9923,1,Multiple counties,100.0,138,30,12,18,0,2,2,8,6,10,2,0,16,1,2,0,0,2,1,0,1,22,3,2,0,1,0,19,11,6,2,0,0,0,0,0,5,5,6,5,0,0,42,0,0,0
48,161,19610,4,One cnty,100.0,729,55,16,39,0,3,1,12,12,19,8,0,72,4,3,0,0,5,9,0,3,96,3,1,1,1,0,93,15,51,21,6,0,0,0,0,11,56,1,45,8,2,359,0,0,0
48,163,19062,3,One cnty,100.0,598,77,14,63,0,0,0,14,15,45,3,0,104,0,5,0,0,23,0,0,4,152,25,5,12,8,0,127,26,74,25,2,1,0,0,1,15,56,0,77,26,1,51,0,3,3
48,165,20527,3,One cnty,100.0,627,46,7,39,0,1,0,6,6,32,1,0,26,1,6,0,0,2,7,0,0,136,1,0,0,1,0,135,9,85,28,13,0,0,0,0,25,88,18,64,5,0,201,0,0,2
48,167,340859,17,Multiple counties,100.0,21128,2807,912,1895,12,33,134,733,232,1525,130,8,2838,168,130,0,9,375,302,16,95,3399,244,207,16,8,13,3155,1229,1397,285,244,1,0,0,1,45,1372,416,2606,312,2,6235,0,0,0
48,169,6386,1,One cnty,100.0,305,11,4,7,0,1,0,3,3,4,0,0,3,0,0,0,0,0,2,0,0,76,3,1,1,1,0,73,34,39,0,0,0,0,0,0,6,16,1,24,8,0,158,0,0,0
48,171,26108,2,One cnty,100.0,867,35,5,30,0,0,0,5,7,22,1,0,58,0,0,0,0,6,2,0,5,214,28,26,2,0,0,186,70,92,22,2,0,0,0,0,0,133,4,99,5,0,304,0,0,2
48,173,1329,1,One cnty,100.0,23,11,0,11,0,0,0,0,1,8,2,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
48,175,7571,1,One cnty,100.0,96,9,4,5,0,0,1,3,4,0,1,0,11,0,0,0,0,2,2,0,0,33,1,1,0,0,0,32,0,29,2,1,0,0,0,0,1,7,0,13,2,0,16,0,0,0
48,177,20679,4,Multiple counties,94.6081,742,88,54,34,0,7,1,46,13,20,1,0,47,0,0,0,3,5,9,0,1,228,13,7,1,4,1,215,25,113,46,31,0,0,0,0,7,50,7,91,1,1,201,0,0,0
48,179,23295,2,One cnty,100.0,692,97,18,79,2,2,2,12,6,67,6,0,28,2,12,0,0,4,17,0,3,173,14,0,7,7,0,159,11,78,57,13,0,0,0,0,18,19,5,22,6,6,266,0,0,14
48,181,126006,14,Multiple counties,97.0517,5534,662,143,519,1,1,21,120,122,364,28,5,394,38,45,0,0,60,51,11,58,1017,55,31,4,11,8,962,436,384,94,48,0,0,0,0,11,577,47,355,34,0,2167,0,3,4
48,183,132332,5,Multiple counties,100.0,4873,873,150,723,6,10,37,97,52,648,22,1,451,48,49,2,10,37,93,5,6,822,45,18,4,2,21,774,131,360,67,216,0,0,0,0,13,518,85,367,60,0,1409,0,2,23
48,185,27614,2,One cnty,100.0,654,134,30,104,2,1,2,25,33,70,1,0,94,7,5,0,3,13,7,0,12,118,22,5,3,14,0,96,9,67,17,3,0,0,0,0,16,42,10,26,6,0,158,0,2,1
48,187,142459,4,Multiple counties,100.0,4375,431,119,312,2,38,16,63,60,224,25,3,331,22,37,1,0,47,60,1,17,766,77,72,3,2,0,689,43,351,268,27,3,2,0,1,19,257,9,312,7,0,2033,0,4,18
48,189,34596,4,Multiple counties,94.0398,1001,69,32,36,0,0,0,32,4,15,18,0,81,3,20,1,0,2,12,0,3,146,5,4,0,0,0,141,2,64,69,6,19,0,0,19,2,104,30,69,5,0,434,0,0,1
48,191,3088,3,One cnty,100.0,114,11,5,6,0,2,2,1,2,4,0,0,7,0,1,0,0,1,3,0,3,37,7,4,1,0,2,30,7,13,9,1,1,0,0,1,7,12,0,4,0,0,27,0,0,0
48,193,8071,3,One cnty,59.8563,783,125,64,61,0,2,4,57,19,33,5,4,56,13,5,0,4,1,10,0,9,160,13,0,3,6,3,147,7,72,54,13,0,0,0,0,12,40,4,51,13,1,279,0,0,0
48,195,5595,2,One cnty,100.0,96,2,1,1,0,0,0,1,0,0,1,0,9,0,1,0,0,0,0,0,1,29,15,1,3,11,0,14,0,2,12,0,0,0,0,0,2,16,1,0,0,2,33,0,0,0
48,197,3769,2,One cnty,100.0,23,8,1,7,0,0,0,1,5,0,1,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,199,55912,5,One cnty,100.0,2175,328,44,284,1,7,1,35,51,200,33,0,213,7,14,1,1,35,19,0,8,413,36,2,2,31,1,377,11,161,112,93,0,0,0,0,9,94,5,243,16,1,762,0,0,6
48,201,4646508,45,Multiple counties,99.919,130140,20175,5744,14431,223,270,1913,3338,1554,11872,969,36,10332,751,641,200,331,1625,2713,2276,516,20887,1749,1010,129,187,423,19136,6321,8128,2155,2532,101,6,1,94,402,9636,546,5219,2586,1418,49127,0,367,290
48,203,64783,5,One cnty,96.7847,2123,341,85,256,1,13,7,64,63,172,20,1,161,39,31,0,1,26,25,0,7,208,11,7,3,1,0,197,87,94,8,8,0,0,0,0,60,71,4,63,22,23,1027,0,0,14
48,205,3368,1,One cnty,100.0,212,6,1,5,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,1,163,1,0,0,0,1,162,0,89,43,30,0,0,0,0,1,17,0,0,0,0,23,0,0,0
48,207,5660,2,Multiple counties,100.0,153,29,7,22,0,0,0,7,5,14,3,0,18,4,8,0,0,1,2,0,1,19,1,1,0,0,0,18,6,5,5,2,1,0,0,1,6,20,0,6,4,0,34,0,0,0
48,209,202392,5,Multiple counties,100.0,6216,1265,193,1072,6,18,27,142,82,942,45,3,700,24,45,3,6,52,72,0,35,1003,65,26,14,23,2,938,249,552,78,59,0,0,0,0,19,565,408,500,91,0,1319,0,21,88
48,211,4351,1,One cnty,100.0,62,17,10,7,0,2,0,8,0,6,0,1,6,3,2,0,0,1,0,0,0,11,0,0,0,0,0,11,0,3,7,1,0,0,0,0,3,9,1,2,1,0,6,0,0,0
48,213,79541,9,Multiple counties,99.7259,2103,233,91,142,5,20,9,57,37,82,21,2,167,16,28,0,0,18,21,0,5,216,45,37,3,3,2,171,2,47,106,16,0,0,0,0,19,76,4,198,36,0,1065,0,0,0
48,215,853003,25,One cnty,98.7641,31066,4797,1030,3767,24,145,252,609,529,3076,154,8,3112,89,130,12,30,309,136,33,98,3632,262,194,44,6,19,3370,621,1965,370,414,53,2,5,46,163,2301,129,5115,295,52,9268,0,20,1291
48,217,34698,5,One cnty,100.0,1120,150,43,107,0,2,11,30,21,75,10,1,113,13,20,2,1,7,21,0,5,172,9,0,2,2,5,163,6,103,29,25,0,0,0,0,11,79,14,35,13,0,464,0,0,0
48,219,23480,3,One cnty,100.0,917,166,47,119,1,3,1,42,16,86,17,0,91,18,6,0,0,9,7,0,4,131,12,0,2,10,0,119,3,42,71,3,0,0,0,0,13,45,7,65,3,0,352,0,0,0
48,221,56125,3,One cnty,98.4659,2292,216,40,176,0,0,4,36,12,155,8,0,198,8,15,0,0,1,20,0,5,443,53,38,2,4,9,389,4,184,5,197,0,0,0,0,12,130,181,7,49,0,1006,0,0,0
48,223,36323,3,One cnty,100.0,2114,207,67,140,0,7,1,59,27,86,22,5,58,6,44,1,0,2,29,3,6,402,48,2,12,16,18,354,15,117,118,104,0,0,0,0,24,123,12,173,28,5,982,0,0,9
48,225,22541,3,One cnty,100.0,1069,155,46,109,3,0,4,39,21,79,8,1,70,1,17,0,0,0,10,0,1,137,5,1,0,0,4,132,77,48,6,1,0,0,0,0,29,179,5,55,44,19,347,0,0,0
48,227,37551,2,One cnty,100.0,1704,406,53,353,1,1,1,50,40,290,20,3,117,15,22,0,12,34,25,0,1,185,6,2,1,2,1,179,39,95,33,12,1,1,0,0,6,56,24,206,35,0,475,0,24,60
48,229,3354,1,One cnty,100.0,92,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3,0,1,12,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,56,0,11,0,0,0,0,0,0
48,231,89893,8,Multiple counties,96.5073,2885,336,141,195,4,4,9,125,52,120,22,0,252,27,12,2,8,14,39,1,31,382,36,5,2,18,10,346,13,189,73,70,0,0,0,0,17,131,97,218,29,0,1281,0,1,7
48,233,21577,3,One cnty,91.4168,829,84,20,63,1,4,1,14,9,39,13,2,75,3,13,0,0,5,11,0,0,116,10,5,2,2,0,106,11,39,33,24,4,1,0,0,2,68,21,39,49,0,332,0,0,5
48,235,1538,1,One cnty,100.0,34,3,0,3,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,5,4,1,0,0,0,18,0,0,0
48,237,8825,2,One cnty,100.0,155,36,9,27,0,1,0,8,8,14,5,0,25,1,1,0,0,1,1,0,1,31,0,0,0,0,0,31,0,16,5,10,0,0,0,0,3,15,0,4,0,3,33,0,0,0
48,239,14925,3,One cnty,100.0,482,117,29,88,0,6,2,21,14,66,6,2,44,1,8,0,1,8,9,0,1,104,5,0,0,0,5,99,12,43,9,35,0,0,0,0,0,75,15,39,10,0,50,0,0,0
48,241,35344,3,One cnty,100.0,1250,292,61,231,0,7,8,46,62,148,19,2,102,18,26,0,3,14,24,0,5,155,31,23,7,0,1,124,16,27,78,3,8,0,0,8,27,81,5,72,22,1,395,0,0,0
48,243,2114,1,One cnty,100.0,6,5,2,3,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,245,253938,7,Multiple counties,100.0,11314,1353,332,1021,5,3,62,262,111,838,70,2,673,14,24,0,0,40,181,18,8,1206,97,68,22,4,3,1109,550,444,51,64,0,0,0,0,23,420,33,1472,215,0,5557,0,42,35
48,247,5168,1,One cnty,100.0,363,12,1,11,0,0,0,1,4,7,0,0,32,3,3,0,0,8,1,0,3,50,2,0,0,2,0,48,22,25,1,0,0,0,0,0,0,17,0,23,11,0,199,0,0,1
48,249,40448,4,One cnty,91.568,2733,453,76,377,0,2,5,69,78,277,21,1,292,3,17,0,0,32,7,0,5,480,67,31,16,11,8,413,57,202,101,53,0,0,0,0,6,58,2,144,19,0,1211,0,0,2
48,251,169233,8,Multiple counties,100.0,3223,445,120,325,3,6,8,103,36,267,20,2,365,15,33,0,2,19,58,0,5,527,11,3,0,2,6,516,37,236,77,166,0,0,0,0,17,268,30,267,51,1,1095,0,12,13
48,253,14217,5,Multiple counties,96.2943,365,52,17,35,2,1,0,14,16,15,3,1,39,3,5,0,3,5,1,0,2,83,12,1,3,8,0,71,1,33,27,10,0,0,0,0,10,20,0,29,23,0,89,0,0,0
48,255,14954,3,One cnty,100.0,670,99,19,80,1,0,5,13,15,60,5,0,136,1,2,0,0,3,2,0,2,87,55,5,31,19,0,32,8,15,5,4,7,0,0,7,8,12,1,72,23,0,205,0,9,1
48,257,116406,6,One cnty,97.9254,2567,548,116,433,1,10,14,91,75,335,22,1,454,37,27,2,17,47,25,0,13,555,37,14,8,2,14,518,115,219,46,138,0,0,0,0,2,90,18,150,13,0,545,0,0,28
48,259,39764,2,One cnty,89.3555,944,44,10,34,0,0,0,10,4,19,10,1,40,0,0,0,0,8,18,0,1,292,5,0,2,0,3,287,18,195,9,64,0,0,0,0,1,101,21,115,0,0,302,0,0,0
48,261,404,1,One cnty,100.0,60,3,1,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,32,21,4,13,4,0,11,0,10,1,0,0,0,0,0,0,4,0,9,0,0,8,0,0,0
48,263,754,1,One cnty,100.0,13,6,2,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
48,265,51069,3,One cnty,100.0,3480,277,55,222,6,4,7,38,32,170,16,4,170,9,21,0,0,22,31,0,5,485,52,13,4,33,2,433,62,244,96,31,0,0,0,0,11,188,141,422,4,3,1675,0,0,16
48,267,4336,2,One cnty,100.0,252,14,5,9,0,1,2,2,7,2,0,0,15,1,0,0,0,0,2,0,2,78,29,1,0,27,1,49,1,15,25,8,0,0,0,0,1,14,12,15,1,0,97,0,0,0
48,269,280,1,One cnty,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,271,3529,2,One cnty,53.2729,284,13,4,10,0,0,0,3,3,6,0,0,13,0,0,0,0,1,4,0,0,37,6,1,3,1,0,31,6,22,1,2,0,0,0,0,1,30,1,17,3,0,161,0,0,0
48,273,31723,3,One cnty,100.0,1686,176,27,149,2,3,1,21,13,128,8,0,147,0,1,0,2,10,0,0,3,305,5,0,2,3,0,300,48,166,48,38,3,0,0,3,2,47,43,84,3,0,806,0,53,1
48,275,3876,3,One cnty,100.0,73,21,7,14,0,3,0,4,7,7,0,0,2,0,0,0,0,1,0,0,0,8,2,0,0,0,2,6,1,1,2,2,8,0,0,8,6,0,0,4,2,0,21,0,0,0
48,277,49221,4,One cnty,100.0,1596,322,82,240,0,11,15,56,41,182,17,0,183,30,22,2,0,35,41,0,7,398,92,29,3,59,1,306,2,181,106,17,0,0,0,0,18,90,3,158,25,0,253,0,0,9
48,279,13227,4,One cnty,93.0975,437,50,17,33,0,0,1,16,14,12,6,0,42,1,4,0,1,2,4,0,1,80,19,11,4,3,1,61,8,42,4,7,0,0,0,0,1,35,12,17,5,0,181,0,0,0
48,281,20069,4,One cnty,64.1919,787,53,4,49,0,0,0,4,21,27,0,0,73,5,3,0,0,1,5,0,6,187,5,0,3,1,0,182,14,82,27,59,0,0,0,0,2,46,2,34,1,0,359,0,9,0
48,283,7763,2,One cnty,100.0,784,25,11,14,0,1,0,10,3,11,0,0,53,0,0,0,1,0,6,0,7,88,13,6,7,0,0,75,29,44,2,0,0,0,0,0,3,56,0,71,31,0,443,0,0,0
48,285,22115,5,Multiple counties,100.0,477,62,18,44,0,0,2,16,9,35,0,0,46,2,4,0,4,12,4,0,0,88,5,1,2,2,0,80,15,50,7,8,0,0,0,0,11,17,15,43,19,1,146,0,0,3
48,287,16908,3,One cnty,100.0,470,70,20,50,0,5,2,13,10,36,4,0,79,4,9,0,0,7,8,0,1,129,5,4,0,1,0,124,34,62,11,17,0,0,0,0,3,33,7,27,3,0,87,0,0,3
48,289,17182,3,Multiple counties,93.0334,274,36,25,10,0,0,0,25,1,6,4,0,61,1,4,0,0,3,5,0,2,44,3,0,1,0,1,41,3,30,1,7,0,0,0,0,1,9,1,5,5,0,97,0,0,0
48,291,80209,4,Multiple counties,100.0,2290,336,75,261,3,6,10,56,33,208,20,0,190,18,25,0,6,41,14,0,0,419,44,22,3,14,5,375,93,151,87,44,0,0,0,0,5,79,23,345,115,0,665,0,0,9
48,293,23220,4,One cnty,100.0,854,184,42,142,2,4,5,31,22,108,9,3,141,6,40,0,1,10,6,0,5,144,15,0,4,10,1,129,19,63,21,26,0,0,0,0,6,25,22,36,12,0,211,0,0,5
48,295,3618,1,One cnty,100.0,28,2,1,1,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,1,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,2,0,0,9,0,0,0
48,297,12333,3,One cnty,100.0,489,66,6,60,1,0,1,4,20,29,11,0,33,4,4,3,1,1,6,1,9,148,9,5,1,3,0,139,12,118,7,2,0,0,0,0,3,13,1,29,4,0,163,0,0,0
48,299,20637,4,Multiple counties,83.7379,907,62,29,33,1,0,1,27,11,17,6,0,62,2,1,0,0,2,13,0,6,120,10,0,0,8,1,110,7,44,49,10,0,0,0,0,10,43,16,47,6,1,513,0,1,1
48,301,121,1,One cnty,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,303,301831,10,One cnty,99.3566,10132,2686,428,2258,2,21,77,328,156,1853,239,10,1056,73,157,0,4,86,118,23,36,2028,148,50,19,4,74,1859,829,704,132,194,1,0,0,0,19,458,188,1174,434,0,1120,0,0,470
48,305,5790,3,One cnty,86.1313,168,25,6,19,0,3,0,3,2,10,6,0,22,0,0,0,0,0,2,0,0,16,3,0,3,0,0,13,2,9,1,2,0,0,0,0,4,11,2,14,1,0,68,0,0,1
48,307,8339,2,One cnty,100.0,393,70,6,64,1,0,0,5,6,55,2,1,57,1,4,0,0,0,5,0,3,60,0,0,0,0,0,60,0,35,17,8,0,0,0,0,1,25,51,30,7,0,79,0,0,0
48,309,246923,17,One cnty,97.7617,12389,2175,460,1715,4,74,64,318,187,1464,61,4,1189,107,138,1,12,221,108,113,51,1233,54,17,10,5,21,1178,253,586,84,255,0,0,0,0,58,522,244,606,211,2,5372,0,1,24
48,311,841,1,One cnty,100.0,17,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
48,313,14012,3,One cnty,100.0,350,62,23,39,0,1,6,16,4,31,4,0,38,4,4,0,2,5,6,0,1,48,6,1,4,1,0,42,5,19,13,5,0,0,0,0,0,9,4,41,12,0,114,0,0,0
48,315,10064,2,One cnty,93.3542,540,85,44,41,0,2,1,41,22,13,6,0,53,7,2,0,0,9,7,0,2,68,11,7,1,1,2,57,2,20,16,19,0,0,0,0,0,54,1,13,8,0,230,0,0,0
48,317,5806,2,One cnty,100.0,54,11,4,7,0,1,0,3,0,5,2,0,16,0,1,0,0,2,0,0,0,6,2,0,2,0,0,4,0,0,0,4,0,0,0,0,0,2,0,4,1,0,11,0,0,0
48,319,4024,1,One cnty,100.0,95,4,1,3,0,0,0,1,2,1,0,0,11,1,1,0,0,1,0,0,1,16,0,0,0,0,0,16,0,8,6,2,0,0,0,0,0,16,0,10,4,0,30,0,0,0
48,321,36674,4,One cnty,100.0,1904,325,66,259,0,5,11,50,45,200,13,1,248,11,34,1,0,23,18,2,7,194,18,14,0,4,0,176,38,106,25,7,0,0,0,0,20,100,18,189,44,4,663,0,0,3
48,323,58200,2,One cnty,100.0,1077,183,21,162,0,1,6,14,21,134,6,1,182,6,2,0,1,10,8,0,3,249,10,0,9,1,0,239,24,173,40,2,0,0,0,0,2,81,3,129,42,0,176,0,0,0
48,325,48177,6,One cnty,97.5445,986,197,73,123,2,8,4,59,34,84,4,1,91,13,34,0,0,18,19,0,2,181,28,12,4,11,0,153,2,78,66,7,2,0,2,0,5,29,11,108,7,0,265,0,2,0
48,327,2144,1,One cnty,100.0,87,3,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,44,2,0,0,2,0,42,0,15,27,0,0,0,0,0,1,4,0,12,1,0,20,0,0,0
48,329,163828,3,One cnty,100.0,6109,887,271,616,6,12,22,231,62,483,70,1,342,14,30,0,0,38,103,18,28,1646,77,32,24,16,5,1569,366,866,44,293,40,0,0,40,250,642,138,1153,15,6,707,0,10,42
48,331,24409,4,Multiple counties,100.0,1077,129,35,94,0,5,1,29,20,67,7,0,122,12,15,0,1,11,4,0,6,127,7,5,1,1,0,120,17,64,25,14,0,0,0,0,13,80,9,58,5,0,477,0,0,8
48,333,4875,1,One cnty,100.0,140,30,12,18,0,0,0,12,6,8,3,1,12,0,2,0,0,1,7,0,3,38,4,0,0,2,2,34,0,12,15,7,0,0,0,0,2,7,0,3,4,1,30,0,0,0
48,335,8973,2,One cnty,100.0,346,25,7,18,0,1,1,5,9,8,1,0,23,0,0,0,0,2,7,0,1,49,4,0,1,3,0,45,0,23,21,1,0,0,0,0,0,28,2,23,5,0,181,0,0,0
48,337,19116,4,One cnty,94.7479,459,80,18,62,0,1,0,17,9,46,7,0,64,2,1,0,0,1,9,0,5,62,11,0,3,4,4,50,4,21,22,3,2,0,2,0,7,25,1,53,7,0,139,0,0,1
48,339,547297,13,One cnty,100.0,9819,1083,281,802,5,12,45,219,87,662,52,1,800,78,79,22,8,103,141,11,29,1781,79,6,23,3,47,1702,74,578,128,922,0,0,0,0,23,1138,689,410,26,4,3089,0,13,292
48,341,22241,3,One cnty,100.0,468,36,13,23,0,1,0,12,3,18,1,1,37,4,4,0,0,7,15,0,2,106,7,2,0,3,2,99,3,69,7,20,1,1,0,0,0,44,2,50,18,0,140,0,0,2
48,343,12395,5,One cnty,100.0,668,148,19,129,1,1,0,17,27,93,9,0,61,22,8,1,0,11,7,0,1,95,3,1,1,1,0,92,5,35,45,7,0,0,0,0,6,14,8,15,25,0,246,0,0,0
48,345,1133,1,One cnty,100.0,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
